[DEBUG] 2019-10-16 19:42:22.595 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2019-10-16 19:42:22.599 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2019-10-16 19:42:22.602 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2019-10-16 19:42:22.663 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2019-10-16 19:42:22.665 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2019-10-16 19:42:22.818 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2019-10-16 19:42:22.819 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2019-10-16 19:42:22.822 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2019-10-16 19:42:23.101 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2019-10-16 19:42:23.122 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2019-10-16 19:42:23.122 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2019-10-16 19:42:26.435 [main] ErrorTracker - throwQueryException() : no errors
[DEBUG] 2019-10-16 19:42:26.435 [main] SQL - select user0_.id as id1_1_, user0_.date_registered as date_reg2_1_, user0_.email as email3_1_, user0_.first_name as first_na4_1_, user0_.last_name as last_nam5_1_, user0_.password as password6_1_, user0_.user_name as user_nam7_1_ from user user0_ where user0_.last_name like ?
[DEBUG] 2019-10-16 19:42:26.436 [main] Loader - Result set row: 0
[DEBUG] 2019-10-16 19:42:26.437 [main] Loader - Result row: EntityKey[dqtravelspots.entity.User#1]
[DEBUG] 2019-10-16 19:42:26.437 [main] TwoPhaseLoad - Resolving attributes for [dqtravelspots.entity.User#1]
[DEBUG] 2019-10-16 19:42:26.437 [main] TwoPhaseLoad - Processing attribute `Usertrips` : value = NOT NULL COLLECTION
[DEBUG] 2019-10-16 19:42:26.437 [main] TwoPhaseLoad - Attribute (`Usertrips`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:26.437 [main] TwoPhaseLoad - Processing attribute `dateRegistered` : value = 2019-10-13 00:00:00.0
[DEBUG] 2019-10-16 19:42:26.437 [main] TwoPhaseLoad - Attribute (`dateRegistered`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:26.437 [main] TwoPhaseLoad - Processing attribute `email` : value = dqueiser@gmail.com
[DEBUG] 2019-10-16 19:42:26.437 [main] TwoPhaseLoad - Attribute (`email`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:26.437 [main] TwoPhaseLoad - Processing attribute `firstName` : value = Dave
[DEBUG] 2019-10-16 19:42:26.437 [main] TwoPhaseLoad - Attribute (`firstName`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:26.437 [main] TwoPhaseLoad - Processing attribute `lastName` : value = Queiser
[DEBUG] 2019-10-16 19:42:26.437 [main] TwoPhaseLoad - Attribute (`lastName`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:26.437 [main] TwoPhaseLoad - Processing attribute `password` : value = Superstrong1
[DEBUG] 2019-10-16 19:42:26.437 [main] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:26.437 [main] TwoPhaseLoad - Processing attribute `userName` : value = dqueiser
[DEBUG] 2019-10-16 19:42:26.437 [main] TwoPhaseLoad - Attribute (`userName`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:26.437 [main] TwoPhaseLoad - Done materializing entity [dqtravelspots.entity.User#1]
[DEBUG] 2019-10-16 19:42:26.437 [main] AbstractLoadPlanBasedCollectionInitializer - Loading collection: [dqtravelspots.entity.User.Usertrips#1]
[DEBUG] 2019-10-16 19:42:26.437 [main] SQL - select usertrips0_.user_id as user_id6_2_0_, usertrips0_.id as id1_2_0_, usertrips0_.id as id1_2_1_, usertrips0_.citylocationcode as cityloca2_2_1_, usertrips0_.comment as comment3_2_1_, usertrips0_.date_registered as date_reg4_2_1_, usertrips0_.rating as rating5_2_1_, usertrips0_.user_id as user_id6_2_1_ from usertrips usertrips0_ where usertrips0_.user_id=?
[DEBUG] 2019-10-16 19:42:26.438 [main] ResultSetProcessorImpl - Preparing collection initializer : [dqtravelspots.entity.User.Usertrips#1]
[DEBUG] 2019-10-16 19:42:26.438 [main] CollectionLoadContext - 1 collections were found in result set for role: dqtravelspots.entity.User.Usertrips
[DEBUG] 2019-10-16 19:42:26.438 [main] CollectionLoadContext - Collection fully initialized: [dqtravelspots.entity.User.Usertrips#1]
[DEBUG] 2019-10-16 19:42:26.438 [main] CollectionLoadContext - 1 collections initialized for role: dqtravelspots.entity.User.Usertrips
[DEBUG] 2019-10-16 19:42:26.438 [main] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2019-10-16 19:42:26.438 [main] AbstractLoadPlanBasedCollectionInitializer - Done loading collection
[DEBUG] 2019-10-16 19:42:26.438 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2019-10-16 19:42:26.599 [main] TransactionImpl - On TransactionImpl creation, JpaCompliance#isJpaTransactionComplianceEnabled == false
[DEBUG] 2019-10-16 19:42:26.599 [main] TransactionImpl - begin
[DEBUG] 2019-10-16 19:42:26.603 [main] ActionQueue - Executing identity-insert immediately
[DEBUG] 2019-10-16 19:42:26.603 [main] SQL - insert into user (date_registered, email, first_name, last_name, password, user_name) values (?, ?, ?, ?, ?, ?)
[DEBUG] 2019-10-16 19:42:26.623 [main] IdentifierGeneratorHelper - Natively generated identity: 9
[DEBUG] 2019-10-16 19:42:26.623 [main] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2019-10-16 19:42:26.624 [main] ActionQueue - Executing identity-insert immediately
[DEBUG] 2019-10-16 19:42:26.624 [main] SQL - insert into usertrips (citylocationcode, comment, date_registered, rating, user_id) values (?, ?, ?, ?, ?)
[DEBUG] 2019-10-16 19:42:26.626 [main] IdentifierGeneratorHelper - Natively generated identity: 19
[DEBUG] 2019-10-16 19:42:26.626 [main] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2019-10-16 19:42:26.626 [main] TransactionImpl - committing
[DEBUG] 2019-10-16 19:42:26.626 [main] AbstractFlushingEventListener - Processing flush-time cascades
[DEBUG] 2019-10-16 19:42:26.627 [main] AbstractFlushingEventListener - Dirty checking collections
[DEBUG] 2019-10-16 19:42:26.627 [main] Collections - Collection found: [dqtravelspots.entity.User.Usertrips#9], was: [<unreferenced>] (initialized)
[DEBUG] 2019-10-16 19:42:26.627 [main] Collections - Collection found: [dqtravelspots.entity.Usertrip.Pointsofinterest#19], was: [<unreferenced>] (initialized)
[DEBUG] 2019-10-16 19:42:26.627 [main] AbstractFlushingEventListener - Flushed: 0 insertions, 0 updates, 0 deletions to 2 objects
[DEBUG] 2019-10-16 19:42:26.627 [main] AbstractFlushingEventListener - Flushed: 2 (re)creations, 0 updates, 0 removals to 2 collections
[DEBUG] 2019-10-16 19:42:26.627 [main] EntityPrinter - Listing entities:
[DEBUG] 2019-10-16 19:42:26.627 [main] EntityPrinter - dqtravelspots.entity.Usertrip{Pointsofinterest=[], rating=5, cityLocation=MILWWI, comment=Definitely worth a second look, id=19, user=dqtravelspots.entity.User#9, dateRegistered=Wed Oct 16 19:42:26 CDT 2019}
[DEBUG] 2019-10-16 19:42:26.628 [main] EntityPrinter - dqtravelspots.entity.User{firstName=Dave, lastName=Bowman, password=Supersecret2!, Usertrips=[dqtravelspots.entity.Usertrip#19], id=9, userName=dbowman1, dateRegistered=Wed Oct 16 19:42:26 CDT 2019, email=dbowman@yahoo.com}
[DEBUG] 2019-10-16 19:42:26.646 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2019-10-16 19:42:26.647 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2019-10-16 19:42:26.648 [main] SQL - select user0_.id as id1_1_0_, user0_.date_registered as date_reg2_1_0_, user0_.email as email3_1_0_, user0_.first_name as first_na4_1_0_, user0_.last_name as last_nam5_1_0_, user0_.password as password6_1_0_, user0_.user_name as user_nam7_1_0_, usertrips1_.user_id as user_id6_2_1_, usertrips1_.id as id1_2_1_, usertrips1_.id as id1_2_2_, usertrips1_.citylocationcode as cityloca2_2_2_, usertrips1_.comment as comment3_2_2_, usertrips1_.date_registered as date_reg4_2_2_, usertrips1_.rating as rating5_2_2_, usertrips1_.user_id as user_id6_2_2_, pointsofin2_.usertrips_id as usertrip8_0_3_, pointsofin2_.id as id1_0_3_, pointsofin2_.id as id1_0_4_, pointsofin2_.citylocationcode as cityloca2_0_4_, pointsofin2_.comment as comment3_0_4_, pointsofin2_.date_registered as date_reg4_0_4_, pointsofin2_.description as descript5_0_4_, pointsofin2_.title as title6_0_4_, pointsofin2_.url as url7_0_4_, pointsofin2_.usertrips_id as usertrip8_0_4_ from user user0_ left outer join usertrips usertrips1_ on user0_.id=usertrips1_.user_id left outer join pointofinterest pointsofin2_ on usertrips1_.id=pointsofin2_.usertrips_id where user0_.id=?
[DEBUG] 2019-10-16 19:42:26.650 [main] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2019-10-16 19:42:26.650 [main] EntityReferenceInitializerImpl - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
[DEBUG] 2019-10-16 19:42:26.650 [main] CollectionReferenceInitializerImpl - Result set contains (possibly empty) collection: [dqtravelspots.entity.Usertrip.Pointsofinterest#19]
[DEBUG] 2019-10-16 19:42:26.650 [main] CollectionReferenceInitializerImpl - Found row of collection: [dqtravelspots.entity.User.Usertrips#9]
[DEBUG] 2019-10-16 19:42:26.651 [main] TwoPhaseLoad - Resolving attributes for [dqtravelspots.entity.User#9]
[DEBUG] 2019-10-16 19:42:26.651 [main] TwoPhaseLoad - Processing attribute `Usertrips` : value = NOT NULL COLLECTION
[DEBUG] 2019-10-16 19:42:26.651 [main] TwoPhaseLoad - Attribute (`Usertrips`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:26.651 [main] TwoPhaseLoad - Processing attribute `dateRegistered` : value = 2019-10-16 19:42:27.0
[DEBUG] 2019-10-16 19:42:26.651 [main] TwoPhaseLoad - Attribute (`dateRegistered`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:26.651 [main] TwoPhaseLoad - Processing attribute `email` : value = dbowman@yahoo.com
[DEBUG] 2019-10-16 19:42:26.651 [main] TwoPhaseLoad - Attribute (`email`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:26.651 [main] TwoPhaseLoad - Processing attribute `firstName` : value = Dave
[DEBUG] 2019-10-16 19:42:26.651 [main] TwoPhaseLoad - Attribute (`firstName`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:26.651 [main] TwoPhaseLoad - Processing attribute `lastName` : value = Bowman
[DEBUG] 2019-10-16 19:42:26.651 [main] TwoPhaseLoad - Attribute (`lastName`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:26.651 [main] TwoPhaseLoad - Processing attribute `password` : value = Supersecret2!
[DEBUG] 2019-10-16 19:42:26.651 [main] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:26.651 [main] TwoPhaseLoad - Processing attribute `userName` : value = dbowman1
[DEBUG] 2019-10-16 19:42:26.651 [main] TwoPhaseLoad - Attribute (`userName`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:26.651 [main] TwoPhaseLoad - Done materializing entity [dqtravelspots.entity.User#9]
[DEBUG] 2019-10-16 19:42:26.651 [main] TwoPhaseLoad - Resolving attributes for [dqtravelspots.entity.Usertrip#19]
[DEBUG] 2019-10-16 19:42:26.651 [main] TwoPhaseLoad - Processing attribute `Pointsofinterest` : value = NOT NULL COLLECTION
[DEBUG] 2019-10-16 19:42:26.651 [main] TwoPhaseLoad - Attribute (`Pointsofinterest`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:26.651 [main] TwoPhaseLoad - Processing attribute `cityLocation` : value = MILWWI
[DEBUG] 2019-10-16 19:42:26.651 [main] TwoPhaseLoad - Attribute (`cityLocation`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:26.651 [main] TwoPhaseLoad - Processing attribute `comment` : value = Definitely worth a second look
[DEBUG] 2019-10-16 19:42:26.651 [main] TwoPhaseLoad - Attribute (`comment`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:26.651 [main] TwoPhaseLoad - Processing attribute `dateRegistered` : value = 2019-10-16 19:42:27.0
[DEBUG] 2019-10-16 19:42:26.651 [main] TwoPhaseLoad - Attribute (`dateRegistered`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:26.651 [main] TwoPhaseLoad - Processing attribute `rating` : value = 5
[DEBUG] 2019-10-16 19:42:26.651 [main] TwoPhaseLoad - Attribute (`rating`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:26.651 [main] TwoPhaseLoad - Processing attribute `user` : value = 9
[DEBUG] 2019-10-16 19:42:26.651 [main] TwoPhaseLoad - Attribute (`user`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:26.651 [main] TwoPhaseLoad - Done materializing entity [dqtravelspots.entity.Usertrip#19]
[DEBUG] 2019-10-16 19:42:26.651 [main] CollectionLoadContext - 1 collections were found in result set for role: dqtravelspots.entity.Usertrip.Pointsofinterest
[DEBUG] 2019-10-16 19:42:26.651 [main] CollectionLoadContext - Collection fully initialized: [dqtravelspots.entity.Usertrip.Pointsofinterest#19]
[DEBUG] 2019-10-16 19:42:26.651 [main] CollectionLoadContext - 1 collections initialized for role: dqtravelspots.entity.Usertrip.Pointsofinterest
[DEBUG] 2019-10-16 19:42:26.651 [main] CollectionLoadContext - 1 collections were found in result set for role: dqtravelspots.entity.User.Usertrips
[DEBUG] 2019-10-16 19:42:26.651 [main] CollectionLoadContext - Collection fully initialized: [dqtravelspots.entity.User.Usertrips#9]
[DEBUG] 2019-10-16 19:42:26.651 [main] CollectionLoadContext - 1 collections initialized for role: dqtravelspots.entity.User.Usertrips
[DEBUG] 2019-10-16 19:42:26.652 [main] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2019-10-16 19:42:26.652 [main] AbstractLoadPlanBasedEntityLoader - Done entity load : dqtravelspots.entity.User#9
[DEBUG] 2019-10-16 19:42:26.652 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2019-10-16 19:42:26.832 [main] SQL - select user0_.id as id1_1_0_, user0_.date_registered as date_reg2_1_0_, user0_.email as email3_1_0_, user0_.first_name as first_na4_1_0_, user0_.last_name as last_nam5_1_0_, user0_.password as password6_1_0_, user0_.user_name as user_nam7_1_0_, usertrips1_.user_id as user_id6_2_1_, usertrips1_.id as id1_2_1_, usertrips1_.id as id1_2_2_, usertrips1_.citylocationcode as cityloca2_2_2_, usertrips1_.comment as comment3_2_2_, usertrips1_.date_registered as date_reg4_2_2_, usertrips1_.rating as rating5_2_2_, usertrips1_.user_id as user_id6_2_2_, pointsofin2_.usertrips_id as usertrip8_0_3_, pointsofin2_.id as id1_0_3_, pointsofin2_.id as id1_0_4_, pointsofin2_.citylocationcode as cityloca2_0_4_, pointsofin2_.comment as comment3_0_4_, pointsofin2_.date_registered as date_reg4_0_4_, pointsofin2_.description as descript5_0_4_, pointsofin2_.title as title6_0_4_, pointsofin2_.url as url7_0_4_, pointsofin2_.usertrips_id as usertrip8_0_4_ from user user0_ left outer join usertrips usertrips1_ on user0_.id=usertrips1_.user_id left outer join pointofinterest pointsofin2_ on usertrips1_.id=pointsofin2_.usertrips_id where user0_.id=?
[DEBUG] 2019-10-16 19:42:26.833 [main] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2019-10-16 19:42:26.833 [main] EntityReferenceInitializerImpl - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
[DEBUG] 2019-10-16 19:42:26.833 [main] CollectionReferenceInitializerImpl - Result set contains (possibly empty) collection: [dqtravelspots.entity.User.Usertrips#1]
[DEBUG] 2019-10-16 19:42:26.833 [main] TwoPhaseLoad - Resolving attributes for [dqtravelspots.entity.User#1]
[DEBUG] 2019-10-16 19:42:26.833 [main] TwoPhaseLoad - Processing attribute `Usertrips` : value = NOT NULL COLLECTION
[DEBUG] 2019-10-16 19:42:26.833 [main] TwoPhaseLoad - Attribute (`Usertrips`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:26.833 [main] TwoPhaseLoad - Processing attribute `dateRegistered` : value = 2019-10-13 00:00:00.0
[DEBUG] 2019-10-16 19:42:26.833 [main] TwoPhaseLoad - Attribute (`dateRegistered`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:26.833 [main] TwoPhaseLoad - Processing attribute `email` : value = dqueiser@gmail.com
[DEBUG] 2019-10-16 19:42:26.834 [main] TwoPhaseLoad - Attribute (`email`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:26.834 [main] TwoPhaseLoad - Processing attribute `firstName` : value = Dave
[DEBUG] 2019-10-16 19:42:26.834 [main] TwoPhaseLoad - Attribute (`firstName`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:26.834 [main] TwoPhaseLoad - Processing attribute `lastName` : value = Queiser
[DEBUG] 2019-10-16 19:42:26.834 [main] TwoPhaseLoad - Attribute (`lastName`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:26.834 [main] TwoPhaseLoad - Processing attribute `password` : value = Superstrong1
[DEBUG] 2019-10-16 19:42:26.834 [main] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:26.834 [main] TwoPhaseLoad - Processing attribute `userName` : value = dqueiser
[DEBUG] 2019-10-16 19:42:26.834 [main] TwoPhaseLoad - Attribute (`userName`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:26.834 [main] TwoPhaseLoad - Done materializing entity [dqtravelspots.entity.User#1]
[DEBUG] 2019-10-16 19:42:26.834 [main] CollectionLoadContext - No collections were found in result set for role: dqtravelspots.entity.Usertrip.Pointsofinterest
[DEBUG] 2019-10-16 19:42:26.834 [main] CollectionLoadContext - 1 collections were found in result set for role: dqtravelspots.entity.User.Usertrips
[DEBUG] 2019-10-16 19:42:26.834 [main] CollectionLoadContext - Collection fully initialized: [dqtravelspots.entity.User.Usertrips#1]
[DEBUG] 2019-10-16 19:42:26.834 [main] CollectionLoadContext - 1 collections initialized for role: dqtravelspots.entity.User.Usertrips
[DEBUG] 2019-10-16 19:42:26.834 [main] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2019-10-16 19:42:26.834 [main] AbstractLoadPlanBasedEntityLoader - Done entity load : dqtravelspots.entity.User#1
[DEBUG] 2019-10-16 19:42:26.834 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2019-10-16 19:42:26.935 [main] SQL - select user0_.id as id1_1_0_, user0_.date_registered as date_reg2_1_0_, user0_.email as email3_1_0_, user0_.first_name as first_na4_1_0_, user0_.last_name as last_nam5_1_0_, user0_.password as password6_1_0_, user0_.user_name as user_nam7_1_0_, usertrips1_.user_id as user_id6_2_1_, usertrips1_.id as id1_2_1_, usertrips1_.id as id1_2_2_, usertrips1_.citylocationcode as cityloca2_2_2_, usertrips1_.comment as comment3_2_2_, usertrips1_.date_registered as date_reg4_2_2_, usertrips1_.rating as rating5_2_2_, usertrips1_.user_id as user_id6_2_2_, pointsofin2_.usertrips_id as usertrip8_0_3_, pointsofin2_.id as id1_0_3_, pointsofin2_.id as id1_0_4_, pointsofin2_.citylocationcode as cityloca2_0_4_, pointsofin2_.comment as comment3_0_4_, pointsofin2_.date_registered as date_reg4_0_4_, pointsofin2_.description as descript5_0_4_, pointsofin2_.title as title6_0_4_, pointsofin2_.url as url7_0_4_, pointsofin2_.usertrips_id as usertrip8_0_4_ from user user0_ left outer join usertrips usertrips1_ on user0_.id=usertrips1_.user_id left outer join pointofinterest pointsofin2_ on usertrips1_.id=pointsofin2_.usertrips_id where user0_.id=?
[DEBUG] 2019-10-16 19:42:26.936 [main] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2019-10-16 19:42:26.937 [main] EntityReferenceInitializerImpl - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
[DEBUG] 2019-10-16 19:42:26.937 [main] CollectionReferenceInitializerImpl - Result set contains (possibly empty) collection: [dqtravelspots.entity.User.Usertrips#1]
[DEBUG] 2019-10-16 19:42:26.937 [main] TwoPhaseLoad - Resolving attributes for [dqtravelspots.entity.User#1]
[DEBUG] 2019-10-16 19:42:26.937 [main] TwoPhaseLoad - Processing attribute `Usertrips` : value = NOT NULL COLLECTION
[DEBUG] 2019-10-16 19:42:26.937 [main] TwoPhaseLoad - Attribute (`Usertrips`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:26.937 [main] TwoPhaseLoad - Processing attribute `dateRegistered` : value = 2019-10-13 00:00:00.0
[DEBUG] 2019-10-16 19:42:26.937 [main] TwoPhaseLoad - Attribute (`dateRegistered`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:26.937 [main] TwoPhaseLoad - Processing attribute `email` : value = dqueiser@gmail.com
[DEBUG] 2019-10-16 19:42:26.937 [main] TwoPhaseLoad - Attribute (`email`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:26.937 [main] TwoPhaseLoad - Processing attribute `firstName` : value = Dave
[DEBUG] 2019-10-16 19:42:26.937 [main] TwoPhaseLoad - Attribute (`firstName`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:26.937 [main] TwoPhaseLoad - Processing attribute `lastName` : value = Queiser
[DEBUG] 2019-10-16 19:42:26.937 [main] TwoPhaseLoad - Attribute (`lastName`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:26.937 [main] TwoPhaseLoad - Processing attribute `password` : value = Superstrong1
[DEBUG] 2019-10-16 19:42:26.937 [main] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:26.937 [main] TwoPhaseLoad - Processing attribute `userName` : value = dqueiser
[DEBUG] 2019-10-16 19:42:26.937 [main] TwoPhaseLoad - Attribute (`userName`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:26.937 [main] TwoPhaseLoad - Done materializing entity [dqtravelspots.entity.User#1]
[DEBUG] 2019-10-16 19:42:26.937 [main] CollectionLoadContext - No collections were found in result set for role: dqtravelspots.entity.Usertrip.Pointsofinterest
[DEBUG] 2019-10-16 19:42:26.937 [main] CollectionLoadContext - 1 collections were found in result set for role: dqtravelspots.entity.User.Usertrips
[DEBUG] 2019-10-16 19:42:26.937 [main] CollectionLoadContext - Collection fully initialized: [dqtravelspots.entity.User.Usertrips#1]
[DEBUG] 2019-10-16 19:42:26.937 [main] CollectionLoadContext - 1 collections initialized for role: dqtravelspots.entity.User.Usertrips
[DEBUG] 2019-10-16 19:42:26.937 [main] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2019-10-16 19:42:26.937 [main] AbstractLoadPlanBasedEntityLoader - Done entity load : dqtravelspots.entity.User#1
[DEBUG] 2019-10-16 19:42:26.937 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2019-10-16 19:42:26.938 [main] TransactionImpl - On TransactionImpl creation, JpaCompliance#isJpaTransactionComplianceEnabled == false
[DEBUG] 2019-10-16 19:42:26.938 [main] TransactionImpl - begin
[DEBUG] 2019-10-16 19:42:26.939 [main] TransactionImpl - committing
[DEBUG] 2019-10-16 19:42:26.939 [main] AbstractFlushingEventListener - Processing flush-time cascades
[DEBUG] 2019-10-16 19:42:26.939 [main] AbstractFlushingEventListener - Dirty checking collections
[DEBUG] 2019-10-16 19:42:26.939 [main] Collections - Collection found: [dqtravelspots.entity.User.Usertrips#1], was: [dqtravelspots.entity.User.Usertrips#1] (initialized)
[DEBUG] 2019-10-16 19:42:26.939 [main] AbstractFlushingEventListener - Flushed: 0 insertions, 1 updates, 0 deletions to 1 objects
[DEBUG] 2019-10-16 19:42:26.939 [main] AbstractFlushingEventListener - Flushed: 0 (re)creations, 0 updates, 0 removals to 1 collections
[DEBUG] 2019-10-16 19:42:26.939 [main] EntityPrinter - Listing entities:
[DEBUG] 2019-10-16 19:42:26.939 [main] EntityPrinter - dqtravelspots.entity.User{firstName=Artemis, lastName=Queiser, password=Superstrong1, Usertrips=[], id=1, userName=dqueiser, dateRegistered=2019-10-13 00:00:00.0, email=dqueiser@gmail.com}
[DEBUG] 2019-10-16 19:42:26.939 [main] SQL - update user set date_registered=?, email=?, first_name=?, last_name=?, password=?, user_name=? where id=?
[DEBUG] 2019-10-16 19:42:27.001 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2019-10-16 19:42:27.001 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2019-10-16 19:42:27.002 [main] SQL - select user0_.id as id1_1_0_, user0_.date_registered as date_reg2_1_0_, user0_.email as email3_1_0_, user0_.first_name as first_na4_1_0_, user0_.last_name as last_nam5_1_0_, user0_.password as password6_1_0_, user0_.user_name as user_nam7_1_0_, usertrips1_.user_id as user_id6_2_1_, usertrips1_.id as id1_2_1_, usertrips1_.id as id1_2_2_, usertrips1_.citylocationcode as cityloca2_2_2_, usertrips1_.comment as comment3_2_2_, usertrips1_.date_registered as date_reg4_2_2_, usertrips1_.rating as rating5_2_2_, usertrips1_.user_id as user_id6_2_2_, pointsofin2_.usertrips_id as usertrip8_0_3_, pointsofin2_.id as id1_0_3_, pointsofin2_.id as id1_0_4_, pointsofin2_.citylocationcode as cityloca2_0_4_, pointsofin2_.comment as comment3_0_4_, pointsofin2_.date_registered as date_reg4_0_4_, pointsofin2_.description as descript5_0_4_, pointsofin2_.title as title6_0_4_, pointsofin2_.url as url7_0_4_, pointsofin2_.usertrips_id as usertrip8_0_4_ from user user0_ left outer join usertrips usertrips1_ on user0_.id=usertrips1_.user_id left outer join pointofinterest pointsofin2_ on usertrips1_.id=pointsofin2_.usertrips_id where user0_.id=?
[DEBUG] 2019-10-16 19:42:27.003 [main] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2019-10-16 19:42:27.003 [main] EntityReferenceInitializerImpl - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
[DEBUG] 2019-10-16 19:42:27.004 [main] CollectionReferenceInitializerImpl - Result set contains (possibly empty) collection: [dqtravelspots.entity.User.Usertrips#1]
